10-12-2015 03:24:50 |--| STATUS : ERROR |--| CODE : nn |--| RATE : B2-CREDITCARD-8000 |--| COMPTElogin : test
20-05-2016 17:30:28 |--| STATUS : OK |--| CODE : w77jfrug |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : theotheof
20-05-2016 17:48:34 |--| STATUS : OK |--| CODE : 48742575 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : Xlrebel1
20-05-2016 17:50:04 |--| STATUS : ERROR |--| CODE : 454234ds |--| RATE :  |--| COMPTElogin : yourav
20-05-2016 17:52:16 |--| STATUS : OK |--| CODE : 53336865 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : Xlrebel1
20-05-2016 17:57:39 |--| STATUS : OK |--| CODE : 77462936 |--| RATE : RE-FR-AUDIOTEL-199-796 |--| COMPTElogin : nb2
20-05-2016 17:57:48 |--| STATUS : ERROR |--| CODE : 0906499277041522 |--| RATE :  |--| COMPTElogin : something1997
20-05-2016 18:00:57 |--| STATUS : OK |--| CODE : PKXN2QD3 |--| RATE : PAYSAFECARD-3000 |--| COMPTElogin : something1997
20-05-2016 18:04:48 |--| STATUS : OK |--| CODE : kgcd4g8s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : feca60600
20-05-2016 18:05:45 |--| STATUS : OK |--| CODE : ttkcukus |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : feca60600
20-05-2016 18:06:07 |--| STATUS : ERROR |--| CODE : 5957599 |--| RATE :  |--| COMPTElogin : massko99
20-05-2016 18:08:32 |--| STATUS : OK |--| CODE : 97437925 |--| RATE : RE-FR-AUDIOTEL-199-995 |--| COMPTElogin : massko99
20-05-2016 18:22:15 |--| STATUS : OK |--| CODE : 2utuzz2s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : feca60600
20-05-2016 18:25:07 |--| STATUS : OK |--| CODE : cge4q19s |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : cyriljonas
20-05-2016 18:27:37 |--| STATUS : OK |--| CODE : 92m77pus |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : davhand
20-05-2016 18:27:40 |--| STATUS : OK |--| CODE : hinau23s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Daigora
20-05-2016 18:28:46 |--| STATUS : OK |--| CODE : ffc8tfws |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : davhand
20-05-2016 18:35:37 |--| STATUS : ERROR |--| CODE : j4q7d9g |--| RATE :  |--| COMPTElogin : DarkXProject
20-05-2016 18:52:02 |--| STATUS : OK |--| CODE : CM4SZCUR |--| RATE : B2-CREDITCARD-1000 |--| COMPTElogin : Yoshim3000
20-05-2016 18:58:54 |--| STATUS : OK |--| CODE : lnu67acs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : astuciieux
20-05-2016 19:00:58 |--| STATUS : OK |--| CODE : 86844494 |--| RATE : RE-FR-AUDIOTEL-199-597 |--| COMPTElogin : dadiosuna
20-05-2016 19:04:35 |--| STATUS : OK |--| CODE : 47429337 |--| RATE : RE-FR-AUDIOTEL-199-995 |--| COMPTElogin : Trahayrobin01160
20-05-2016 19:13:50 |--| STATUS : OK |--| CODE : NKPPQ2UG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Ghost0000
20-05-2016 19:15:18 |--| STATUS : OK |--| CODE : CR1D7IMG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Ghost0000
20-05-2016 19:16:02 |--| STATUS : OK |--| CODE : 42624736 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : Ptizarss
20-05-2016 19:16:49 |--| STATUS : OK |--| CODE : 9JUA1ULG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Ghost0000
20-05-2016 19:20:04 |--| STATUS : OK |--| CODE : 39255477 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : Ptizarss
20-05-2016 19:22:00 |--| STATUS : OK |--| CODE : UN7872GG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Ghost0000
20-05-2016 19:23:51 |--| STATUS : OK |--| CODE : 48649333 |--| RATE : RE-FR-AUDIOTEL-199-1194 |--| COMPTElogin : Ptizarss
20-05-2016 19:23:59 |--| STATUS : OK |--| CODE : 52622293 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : letinoisdu45
20-05-2016 19:27:32 |--| STATUS : OK |--| CODE : DRANNULG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Ghost0000
20-05-2016 19:39:17 |--| STATUS : OK |--| CODE : CQ3CRKXW |--| RATE : B2-CREDITCARD-3000 |--| COMPTElogin : dofufunbanque2
20-05-2016 19:43:19 |--| STATUS : OK |--| CODE : N39JKMYQ |--| RATE : NEOSURF-2000 |--| COMPTElogin : Miissmegane
20-05-2016 19:44:46 |--| STATUS : OK |--| CODE : NE9YZQ8H |--| RATE : NEOSURF-2000 |--| COMPTElogin : Tony003
20-05-2016 19:46:47 |--| STATUS : ERROR |--| CODE : 4848484274 |--| RATE :  |--| COMPTElogin : arianyss
20-05-2016 19:47:02 |--| STATUS : ERROR |--| CODE : 484848724 |--| RATE :  |--| COMPTElogin : arianyss
20-05-2016 19:47:19 |--| STATUS : ERROR |--| CODE : 4848484724 |--| RATE :  |--| COMPTElogin : arianyss
20-05-2016 19:47:35 |--| STATUS : ERROR |--| CODE : 4848484724 |--| RATE :  |--| COMPTElogin : arianyss
20-05-2016 19:48:53 |--| STATUS : ERROR |--| CODE : Mudt2h3s |--| RATE :  |--| COMPTElogin : tanguyjoly10300
20-05-2016 19:48:57 |--| STATUS : OK |--| CODE : 32626494 |--| RATE : RE-FR-AUDIOTEL-199-597 |--| COMPTElogin : arianyss
20-05-2016 19:49:22 |--| STATUS : OK |--| CODE : Mudtzh3s |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : tanguyjoly10300
20-05-2016 19:49:42 |--| STATUS : OK |--| CODE : uuw49uds |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : ebbggbbe
20-05-2016 19:49:44 |--| STATUS : OK |--| CODE : N4i3wmjs |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : tanguyjoly10300
20-05-2016 19:50:52 |--| STATUS : OK |--| CODE : uf37tuts |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : ebbggbbe
20-05-2016 19:51:29 |--| STATUS : OK |--| CODE : u4lwjaws |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : ebbggbbe
20-05-2016 19:52:06 |--| STATUS : OK |--| CODE : 2ut3utus |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : ebbggbbe
20-05-2016 19:52:10 |--| STATUS : OK |--| CODE : K3n7ijgs |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : tanguyjoly10300
20-05-2016 19:53:04 |--| STATUS : OK |--| CODE : 9u9druus |--| RATE : RE-MA-SMS-2400 |--| COMPTElogin : ahmedidrissi2
20-05-2016 20:01:02 |--| STATUS : OK |--| CODE : 8utuipgs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : ptitos3
20-05-2016 20:05:52 |--| STATUS : OK |--| CODE : ubbntwjg |--| RATE : RE-FR-AUDIOTEL-250 |--| COMPTElogin : Canette_man
20-05-2016 20:06:58 |--| STATUS : OK |--| CODE : kpu4ku7g |--| RATE : RE-FR-AUDIOTEL-250 |--| COMPTElogin : Canette_man
20-05-2016 20:13:51 |--| STATUS : OK |--| CODE : undpb7us |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : DynastieDraga
20-05-2016 20:22:22 |--| STATUS : ERROR |--| CODE : Po3d |--| RATE :  |--| COMPTElogin : yololo8
20-05-2016 20:24:47 |--| STATUS : OK |--| CODE : wrd6tcrs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : foumil
20-05-2016 20:25:56 |--| STATUS : OK |--| CODE : p6gmnmus |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : foumil
20-05-2016 20:26:29 |--| STATUS : OK |--| CODE : F876GPXM |--| RATE : RE-FR-INTERNETPLUS-300 |--| COMPTElogin : hadamas
20-05-2016 20:26:47 |--| STATUS : OK |--| CODE : kbp19rms |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Broklyn
20-05-2016 20:27:27 |--| STATUS : OK |--| CODE : dgk1pm7s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Broklyn
20-05-2016 20:44:51 |--| STATUS : OK |--| CODE : 27845373 |--| RATE : RE-FR-AUDIOTEL-3-900 |--| COMPTElogin : exado
20-05-2016 21:10:57 |--| STATUS : OK |--| CODE : e6dpkmqs |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : quentinschaal
20-05-2016 21:12:21 |--| STATUS : OK |--| CODE : C46KAJ2G |--| RATE : B2-CREDITCARD-1000 |--| COMPTElogin : Shezonyrr
20-05-2016 21:21:44 |--| STATUS : OK |--| CODE : 89958932 |--| RATE : RE-FR-AUDIOTEL-199-1194 |--| COMPTElogin : aloxncosacri
20-05-2016 21:22:29 |--| STATUS : OK |--| CODE : C8EAQTUV |--| RATE : B2-CREDITCARD-2000 |--| COMPTElogin : aeipdqkm
20-05-2016 21:31:13 |--| STATUS : OK |--| CODE : NJGYS9UN |--| RATE : NEOSURF-1500 |--| COMPTElogin : osadeter93
20-05-2016 21:33:17 |--| STATUS : OK |--| CODE : CQNG6ECS |--| RATE : B2-CREDITCARD-1000 |--| COMPTElogin : 1tristan59
20-05-2016 21:33:28 |--| STATUS : OK |--| CODE : NTKYR2N8 |--| RATE : NEOSURF-1500 |--| COMPTElogin : osadeter93
20-05-2016 21:53:17 |--| STATUS : OK |--| CODE : h4fbpb7g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Mrick1969
20-05-2016 21:56:27 |--| STATUS : OK |--| CODE : d1udb64g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Mrick1969
20-05-2016 21:57:17 |--| STATUS : OK |--| CODE : uc4wbt4g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Mrick1969
20-05-2016 21:58:18 |--| STATUS : OK |--| CODE : l7hnt1hg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Mrick1969
20-05-2016 21:59:10 |--| STATUS : OK |--| CODE : zt7u14ag |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Mrick1969
20-05-2016 22:06:25 |--| STATUS : OK |--| CODE : 95833736 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : attaque11
20-05-2016 22:14:26 |--| STATUS : ERROR |--| CODE : 0762249609756938 |--| RATE :  |--| COMPTElogin : WeepFR
20-05-2016 22:31:47 |--| STATUS : OK |--| CODE : 93522522 |--| RATE : RE-FR-AUDIOTEL-3-1200 |--| COMPTElogin : ikochix
20-05-2016 22:32:35 |--| STATUS : OK |--| CODE : CNGQFK4X |--| RATE : B2-CREDITCARD-600 |--| COMPTElogin : junko73
20-05-2016 22:42:49 |--| STATUS : OK |--| CODE : du8udfts |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 22:44:30 |--| STATUS : OK |--| CODE : ub7krzns |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 22:48:25 |--| STATUS : OK |--| CODE : 6f777cwg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
20-05-2016 22:50:18 |--| STATUS : OK |--| CODE : et4cfl1s |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 23:04:18 |--| STATUS : OK |--| CODE : CHYG8ZUT |--| RATE : B2-CREDITCARD-250 |--| COMPTElogin : Bksteam1
20-05-2016 23:06:50 |--| STATUS : OK |--| CODE : igulu9bs |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 23:07:07 |--| STATUS : OK |--| CODE : 9hcgu7ns |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 23:07:21 |--| STATUS : OK |--| CODE : 7gk71uts |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : caudroncaudronn
20-05-2016 23:09:14 |--| STATUS : OK |--| CODE : tug7bljs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : minescreed
20-05-2016 23:24:23 |--| STATUS : OK |--| CODE : C45KDXBY |--| RATE : B2-CREDITCARD-2000 |--| COMPTElogin : Ilister34666
20-05-2016 23:25:26 |--| STATUS : OK |--| CODE : CPSGW53R |--| RATE : B2-CREDITCARD-500 |--| COMPTElogin : smok36
20-05-2016 23:26:42 |--| STATUS : OK |--| CODE : 2GAGQUTG |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Roputus
21-05-2016 00:02:11 |--| STATUS : OK |--| CODE : l99qiq2s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : thrayder59
21-05-2016 00:09:52 |--| STATUS : OK |--| CODE : 6eugzhcg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Leader01
21-05-2016 00:11:12 |--| STATUS : OK |--| CODE : w3gu1rug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Pridestaalker4
21-05-2016 00:16:00 |--| STATUS : OK |--| CODE : 34ccq2cg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 00:21:30 |--| STATUS : OK |--| CODE : 42337797 |--| RATE : RE-FR-AUDIOTEL-3-2100 |--| COMPTElogin : Hyppow62
21-05-2016 00:45:36 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:45:54 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:46:28 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:47:24 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:47:53 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:48:20 |--| STATUS : OK |--| CODE : tifz1eng |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 00:49:38 |--| STATUS : ERROR |--| CODE : l28awm6g |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 00:51:27 |--| STATUS : OK |--| CODE : unuk88bg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 00:52:38 |--| STATUS : OK |--| CODE : 2abbzgtg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 00:54:20 |--| STATUS : OK |--| CODE : qf3quu9g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Daigora
21-05-2016 01:04:17 |--| STATUS : OK |--| CODE : CKG6ENFH |--| RATE : B2-CREDITCARD-1500 |--| COMPTElogin : dusty720
21-05-2016 01:10:57 |--| STATUS : OK |--| CODE : 66967524 |--| RATE : RE-FR-AUDIOTEL-199-597 |--| COMPTElogin : lucas1998_
21-05-2016 01:18:10 |--| STATUS : OK |--| CODE : ihwujrcg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:19:14 |--| STATUS : OK |--| CODE : wu3qc2ug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:22:35 |--| STATUS : OK |--| CODE : qepfl62g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:24:24 |--| STATUS : OK |--| CODE : h7kehurg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:25:53 |--| STATUS : OK |--| CODE : b2uuduug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:26:00 |--| STATUS : ERROR |--| CODE : h7kehurg |--| RATE :  |--| COMPTElogin : aymanini
21-05-2016 01:26:57 |--| STATUS : OK |--| CODE : 3rkgi7ns |--| RATE : RE-FR-SMS-150 |--| COMPTElogin : thefunnygaaame
21-05-2016 01:27:49 |--| STATUS : OK |--| CODE : 8e2uiekg |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 01:41:39 |--| STATUS : OK |--| CODE : a7ukn67g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : aymanini
21-05-2016 03:43:53 |--| STATUS : OK |--| CODE : Cb7nndmg |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : loicdistefano
21-05-2016 05:08:58 |--| STATUS : OK |--| CODE : dntmm4qs |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : nitneuq1996
21-05-2016 05:10:17 |--| STATUS : OK |--| CODE : 1djq67ns |--| RATE : RE-BE-SMS-300 |--| COMPTElogin : nitneuq1996
21-05-2016 06:18:45 |--| STATUS : OK |--| CODE : F459BZED |--| RATE : RE-FR-INTERNETPLUS-300 |--| COMPTElogin : gggdngwada971
21-05-2016 07:11:26 |--| STATUS : OK |--| CODE : 63528495 |--| RATE : RE-FR-AUDIOTEL-199-995 |--| COMPTElogin : swann69
21-05-2016 08:20:00 |--| STATUS : OK |--| CODE : GDKF25ZE |--| RATE : EU-CH-SMS-400 |--| COMPTElogin : altairtsuki
21-05-2016 08:20:43 |--| STATUS : OK |--| CODE : GZWG8RLE |--| RATE : EU-CH-SMS-300 |--| COMPTElogin : altairtsuki
21-05-2016 08:34:58 |--| STATUS : OK |--| CODE : UTMUJDJG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:10 |--| STATUS : OK |--| CODE : 9G73I92G |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:19 |--| STATUS : OK |--| CODE : 71DDUMNG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:26 |--| STATUS : OK |--| CODE : 9DPI1G7G |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:36 |--| STATUS : OK |--| CODE : RDL1LKIG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:42 |--| STATUS : OK |--| CODE : TZ4T3ZIG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:48 |--| STATUS : OK |--| CODE : R64K3IFG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:35:56 |--| STATUS : OK |--| CODE : 76U4T7TG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:36:02 |--| STATUS : OK |--| CODE : UDHF27UG |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 08:36:08 |--| STATUS : OK |--| CODE : GC4EP97G |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : sylvain59287
21-05-2016 09:05:11 |--| STATUS : OK |--| CODE : jbwewtmg |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : megatron39
21-05-2016 09:06:03 |--| STATUS : OK |--| CODE : 3wk9z3ig |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : megatron39
21-05-2016 09:07:11 |--| STATUS : OK |--| CODE : wuk43fng |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : megatron39
21-05-2016 09:28:12 |--| STATUS : OK |--| CODE : C9QSRD3K |--| RATE : B2-CREDITCARD-500 |--| COMPTElogin : DarkWolf001
21-05-2016 09:30:06 |--| STATUS : OK |--| CODE : wurwjggg |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : megatron39
21-05-2016 09:55:41 |--| STATUS : OK |--| CODE : 73682645 |--| RATE : RE-FR-AUDIOTEL-3-900 |--| COMPTElogin : boite
21-05-2016 10:02:58 |--| STATUS : OK |--| CODE : huuirb2s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : boite
21-05-2016 10:04:04 |--| STATUS : OK |--| CODE : 9whgue7s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : boite
21-05-2016 10:36:11 |--| STATUS : OK |--| CODE : dnwkcucg |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : max0195
21-05-2016 10:44:35 |--| STATUS : OK |--| CODE : r7lptbps |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:45:35 |--| STATUS : OK |--| CODE : ui7chuzs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:46:01 |--| STATUS : OK |--| CODE : ulfet3es |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:46:28 |--| STATUS : OK |--| CODE : j371uums |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:46:54 |--| STATUS : OK |--| CODE : zizue3ws |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:47:23 |--| STATUS : OK |--| CODE : w4uruwzs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:47:23 |--| STATUS : OK |--| CODE : F926WVBN |--| RATE : RE-FR-INTERNETPLUS-999 |--| COMPTElogin : Imagixo
21-05-2016 10:48:14 |--| STATUS : OK |--| CODE : u1447wbs |--| RATE : RE-MA-SMS-2400 |--| COMPTElogin : aymenwac
21-05-2016 10:48:43 |--| STATUS : OK |--| CODE : tdpc4dks |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : Furious75
21-05-2016 10:57:42 |--| STATUS : OK |--| CODE : t74f7ugs |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : feca60600
21-05-2016 10:58:03 |--| STATUS : OK |--| CODE : CMRQGPNB |--| RATE : B2-CREDITCARD-1000 |--| COMPTElogin : bouboul38
21-05-2016 10:58:07 |--| STATUS : OK |--| CODE : jw4auuus |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : feca60600
21-05-2016 11:00:14 |--| STATUS : OK |--| CODE : C3AC7P6T |--| RATE : B2-CREDITCARD-10000 |--| COMPTElogin : Trizomique
21-05-2016 11:04:18 |--| STATUS : OK |--| CODE : ugu1ghug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : biloutata
21-05-2016 11:08:39 |--| STATUS : OK |--| CODE : KUGAPLZG |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : guigui57500
21-05-2016 11:09:58 |--| STATUS : OK |--| CODE : 7JUU6K8G |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : guigui57500
21-05-2016 11:14:42 |--| STATUS : OK |--| CODE : fnwduegs |--| RATE : RE-BE-SMS-200 |--| COMPTElogin : Kimsenshi
21-05-2016 11:30:58 |--| STATUS : OK |--| CODE : CSHWNPU6 |--| RATE : B2-CREDITCARD-1000 |--| COMPTElogin : sacriforttrois
21-05-2016 11:35:18 |--| STATUS : OK |--| CODE : EGBPI33G |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : Angelien
21-05-2016 11:42:43 |--| STATUS : OK |--| CODE : 88fbtf1g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : benduks
21-05-2016 11:45:39 |--| STATUS : OK |--| CODE : upar1tug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : benduksc
21-05-2016 11:54:47 |--| STATUS : OK |--| CODE : 7bf7wubg |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : spurz
21-05-2016 12:42:44 |--| STATUS : ERROR |--| CODE : 46237524 |--| RATE :  |--| COMPTElogin : manzana3430
21-05-2016 12:48:35 |--| STATUS : OK |--| CODE : CZTHSEW3 |--| RATE : B2-CREDITCARD-2000 |--| COMPTElogin : manzana3430
21-05-2016 12:49:12 |--| STATUS : OK |--| CODE : CA7ZBTRU |--| RATE : B2-CREDITCARD-490 |--| COMPTElogin : fabien13
21-05-2016 12:56:26 |--| STATUS : ERROR |--| CODE : PG16-847-412 |--| RATE :  |--| COMPTElogin : RoulzTotoro
21-05-2016 12:57:13 |--| STATUS : ERROR |--| CODE : PG16-847-412 |--| RATE :  |--| COMPTElogin : RoulzTotoro
21-05-2016 12:57:39 |--| STATUS : ERROR |--| CODE : PG16847412 |--| RATE :  |--| COMPTElogin : RoulzTotoro
21-05-2016 12:57:51 |--| STATUS : ERROR |--| CODE : PG16-847-412 |--| RATE :  |--| COMPTElogin : RoulzTotoro
21-05-2016 13:03:24 |--| STATUS : ERROR |--| CODE : PG16-847-412 |--| RATE :  |--| COMPTElogin : RoulzTotoro
21-05-2016 13:09:47 |--| STATUS : OK |--| CODE : ukhqqiug |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : kazigami
21-05-2016 13:10:23 |--| STATUS : OK |--| CODE : NGCF3BK6 |--| RATE : NEOSURF-2000 |--| COMPTElogin : RoulzTotoro
21-05-2016 13:20:01 |--| STATUS : ERROR |--| CODE : 8734 |--| RATE :  |--| COMPTElogin : nouamanfox4
21-05-2016 13:45:21 |--| STATUS : OK |--| CODE : CBDK4AFQ |--| RATE : B2-CREDITCARD-500 |--| COMPTElogin : Max18centre
21-05-2016 13:58:06 |--| STATUS : OK |--| CODE : 2GMU273G |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : doolatruite
21-05-2016 14:03:36 |--| STATUS : OK |--| CODE : 7hif7d3g |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : anajar
21-05-2016 14:05:01 |--| STATUS : OK |--| CODE : me4f6l7g |--| RATE : RE-FR-AUDIOTEL-200 |--| COMPTElogin : anajar
21-05-2016 14:11:51 |--| STATUS : OK |--| CODE : cu87lz7g |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Sonomai
21-05-2016 14:21:05 |--| STATUS : OK |--| CODE : 85575342 |--| RATE : RE-FR-AUDIOTEL-199-597 |--| COMPTElogin : mati147
21-05-2016 14:27:33 |--| STATUS : OK |--| CODE : 7I2L6L4G |--| RATE : RE-FR-AUDIOTEL-300 |--| COMPTElogin : Roputus
21-05-2016 14:32:50 |--| STATUS : OK |--| CODE : C3HYWA8Q |--| RATE : B2-CREDITCARD-800 |--| COMPTElogin : roketenzoo
21-05-2016 14:37:21 |--| STATUS : OK |--| CODE : P7ERTUAF |--| RATE : PAYSAFECARD-2500 |--| COMPTElogin : Elyes741
21-05-2016 14:47:27 |--| STATUS : ERROR |--| CODE : l993kds |--| RATE :  |--| COMPTElogin : davhand
21-05-2016 14:48:27 |--| STATUS : OK |--| CODE : l993kwds |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : davhand
21-05-2016 15:05:23 |--| STATUS : OK |--| CODE : CW5CA3XV |--| RATE : B2-CREDITCARD-2500 |--| COMPTElogin : Trakeurr13125
21-05-2016 15:07:26 |--| STATUS : OK |--| CODE : N4QDTG5Y |--| RATE : NEOSURF-2000 |--| COMPTElogin : jessy03
21-05-2016 15:10:46 |--| STATUS : OK |--| CODE : nu8wk9is |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : aastuciieux
21-05-2016 15:11:08 |--| STATUS : OK |--| CODE : 2n7wuu7s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : aastuciieux
21-05-2016 15:11:27 |--| STATUS : OK |--| CODE : 8ww4jq7s |--| RATE : RE-FR-SMS-200 |--| COMPTElogin : aastuciieux
